alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN200","26","707",".079576880703345912","7.7309481445832988","7.6536184125372984","","",".63475377962375412",".077329732046000466",".7992399374518786",".9773122563359411",".35156757927863269",".0000000000000000000000000000000000016300136480169515",".16475988608976516","84.733397144241835","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN201","20","713",".097722530631179236","7.7487315408933259","7.6537703206243597","","",".58537636828093176",".094961220268966251",".74870407432554031",".97699799053415914",".3202005057795948",".0000000000000000000000000000000000016047908262889193",".16472386975561928","83.59216743803583","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN202","28","705",".041586703407801462","7.6952329630626553","7.654817512705363","","",".85471102455852721",".040415450357292215","1.1413131177894853",".96474340943227432",".91661526798673998",".0000000000000000000000000000000000018213299192229136",".16501641558966865","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN203","32","701",".06612091623678569","7.7178110725634941","7.6535562269629152","","",".70600305620010129",".064254845600578925",".93260676489658312",".9734761830030354",".72733195168197917",".0000000000000000000000000000000000017954328149894651",".16498329032863041","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN204","31","702",".056024930756462921","7.7085040537519598","7.6540587517902061","","",".73745215789885532",".054445301961753678",".873005884336164",".97580991429944863",".9900053798313615",".0000000000000000000000000000000000018238793206207769",".16501965140788183","88.851663118472672","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN205","88","645",".12933403270313895","7.7668686305842565","7.6412843874908845","","",".21058085790627706",".12558424309337202",".86238733026153735",".98476254704804578",".56652976478312023",".0000000000000000000000000000000000017479580701251269",".16492132256817932","85.062303080419127","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN206","30","703",".044002263283169973","7.697373881627664","7.6546111706603197","","",".81671393116766289",".042762710967344297",".98183448194472556",".97141429066696783",".39575856369378071",".0000000000000000000000000000000000016612761734901313",".16480377155907702","84.733397144241835","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN207","30","703",".083006649558591411","7.7337205758821232","7.6530601026267009","","",".65631976550520754",".08066047325542236",".96268490619246261",".97210713543701444",".9941546994012268",".0000000000000000000000000000000000018239036990449471",".16501968232856906","88.851663118472672","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN208","57","676",".016040039340240647","7.6707377745699707","7.6551491364978492","","",".90599624255209732",".015588638072121519",".95172557312229411",".97350937536913318",".79218543965009824",".0000000000000000000000000000000000018075981356403838",".164998909392819","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN209","29","704",".13861763260124699","7.5270207105357096","7.6616893022975834","","",".49564885647973445","-.13466859176187373","1.0328756331136923",".96898669668209003",".55853049658021225",".0000000000000000000000000000000000017448524169463491",".16491721118660627","85.062303080419127","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN210","251","482",".14733668402907643","7.7502901963704964","7.6074481952988391","","",".057216157544915276",".14284200107165734",".95559935968878273",".97663736914793486",".065179892859314512",".0000000000000000000000000000000000011734165245334711",".16400248339733317","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN211","38","695",".040860595831590352","7.618710531583277","7.6584199557163606","","",".81183780497317826","-.039709424133083537",".99612829050645346",".97051415444872013",".30172696733796156",".000000000000000000000000000000000001588562677801532",".16470040085007293","82.96059443332561","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN212","33","700",".057912309450598755","7.7101066282932935","7.6538276438419377","","",".73147961237780734",".056278984451355818",".91047741672052585",".97451139876725479",".41343892200152121",".0000000000000000000000000000000000016725681205835237",".164819422949608","84.733397144241835","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN213","38","695",".21390218421065529","7.8532468172719803","7.6455963890168341","","",".18682369131149715",".20765042825514612",".92617540823133115",".97309311192922854",".66236888629294355",".0000000000000000000000000000000000017794444148275645",".16496260335088933","86.797631490899462","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN214","37","696",".017766638935847533","7.6399662521042497","7.6572329282976694","","",".91209476294116465","-.017266676193419705",".91835334138555358",".97455098301326004",".26448099027157362",".0000000000000000000000000000000000015522065874252157",".16464695341651844","79.400176854477465","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN215","38","695",".28133410685865973","7.9151019040635164","7.6422143842713988","","",".16311554514614221",".27288751979211767","1.1624238098179285",".95863235335306884",".13232476017699493",".0000000000000000000000000000000000013598613415015811",".16434187687210974","70.416928641720631","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN216","24","709",".21543450708936931","7.8587305772261571","7.6495110515791351","","",".38958901200938834",".20921952564702195","1.1562825999346049",".96454152809175464",".19849023441579544",".0000000000000000000000000000000000014721625820406821",".16452479271214562","74.119771079316038","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN217","24","709",".25316923406304942","7.8941101916649208","7.6483134341651295","","",".26464440545698975",".24579675749979124","1.0394733101128097",".96856945234543645",".30302795339478356",".0000000000000000000000000000000000015897418157028265",".16470211404874652","82.96059443332561","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN218","24","709",".24538316565771487","7.8868125438976042","7.6485604631445581","","",".28277971365454707",".23825208075304616","1.0476030331599142",".96834669808287066",".41105474711677947",".0000000000000000000000000000000000016710826735244271",".16481736998317706","84.733397144241835","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN219","14","719",".73736337335224189","8.3557306005104461","7.6427435897300269","","",".015700811215618959",".71298701078041926",".95660628135389569",".96712728484624766",".05330724894797275",".0000000000000000000000000000000000011235850430013614",".16390274013945771","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN220","15","718",".73056487661065583","8.3481427938554269","7.6419090912468013","","",".014458889783458852",".70623370260862561",".97580075286903389",".96651675266870185",".065549351139885997",".0000000000000000000000000000000000011748389556107215",".16400526883646604","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN221","13","720",".84369878518903252","8.4568206111734039","7.6419086131635847","","",".0075588262075063691",".81491199800981917",".9145285616677109",".96671416431614154",".03347008067401662",".0000000000000000000000000000000000010142191925894067",".1636676007716974","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN222","9","724",".90049523830974643","8.5165465510039837","7.6456684398674017","","",".024840960678369748",".87087811113658198",".94735038976119623",".96732656340123024",".023697105855856",".00000000000000000000000000000000000093861860832457086",".16348995095081315","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN223","9","724",".90049523830974643","8.5165465510039837","7.6456684398674017","","",".024840960678369748",".87087811113658198",".94735038976119623",".96732656340123024",".023697105855856",".00000000000000000000000000000000000093861860832457086",".16348995095081315","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN224","10","723",".91924071730839707","8.5325718745464059","7.6442422554323253","","",".011951834879671452",".88832961911408059",".89460699486568163",".96723421939503296",".015048166918556203",".00000000000000000000000000000000000084636437227723108",".16325298741195773","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN225","13","720",".93969685403837266","8.5465849313127933","7.6402878684944024","","",".0026591727039319384",".90629706281839084",".86579343475164361",".96601803126134744",".0045628780962607314",".00000000000000000000000000000000000064062803269912711",".16261679900297504","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN226","12","721",".91441356464650414","8.5246587980979864","7.6419097972896788","","",".006413939366013699",".88274900080830765",".91027011599501539",".96618918459101943",".0042564094953916514",".00000000000000000000000000000000000063016482070354302",".16257925863508518","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN227","24","709",".66161661436323571","8.2740329451744898","7.6354528614088109","","",".00551814765268532",".63858008376567899","1.0123037350822508",".96361199744749593",".028344515659377654",".00000000000000000000000000000000000097723501400425959",".16358238772700928","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN228","24","709",".66161661436323571","8.2740329451744898","7.6354528614088109","","",".00551814765268532",".63858008376567899","1.0123037350822508",".96361199744749593",".028344515659377654",".00000000000000000000000000000000000097723501400425959",".16358238772700928","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN229","26","707",".67480339881471196","8.2840344190223529","7.6332786061222828","","",".0024680420613562314",".65075581290007012",".97592109667189575",".96395176599246035",".01769208037877083",".00000000000000000000000000000000000087832422175198991",".16333784395305259","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN230","261","472",".026083750819203007","7.6726836313754818","7.6473356814280384","","",".73689176300001735",".025347949947443382",".98466992034300382",".96460770038196264",".88927461378019901",".0000000000000000000000000000000000018193454066973194",".16501389366163535","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN231","38","695",".29600950268708387","7.9285421331541359","7.6414795228247163","","",".12126310512886843",".2870626103294196","1.0949723388125612",".96264311578705941",".31595561942581363",".0000000000000000000000000000000000016011576759422599",".16471863594462005","83.452100568547493","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN232","32","701",".42791764913983943","8.0525688650292118","7.6382748441399437","","",".036366973534305541",".41429402088926803","1.0548961027844033",".96414152615662874",".15437965401380266",".0000000000000000000000000000000000014022604244821009",".16441262850734717","70.416928641720631","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN233","39","694",".37054204186493717","7.9961422187407285","7.6372670358676471","","",".046225794318069391",".3588751828730814","1.0665763599560172",".96284812983987467",".1195628151949122",".0000000000000000000000000000000000013322520164442166",".16429462581841245","70.416928641720631","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN234","34","699",".28366873020510758","7.9187939537104421","7.6435963876922459","","",".18798239657524649",".27519756601819623","1.1762554597935766",".95929649522549965",".19831066752062138",".0000000000000000000000000000000000014719098554094819",".16452439672789126","74.119771079316038","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN235","112","621",".18114713104220156","7.8051956019548383","7.6295184573334831","","",".083535842018263029",".1756771446213552",".9851193739622548",".96703601280571472",".69548064056231262",".0000000000000000000000000000000000017880924161897053",".16497381542621872","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN236","8","725",".061201607870182598","7.5975318951979975","7.6570105024295874","","",".79012402566163442","-.05947860723158982",".60098657895632213",".97474433201034139",".63456220714442402",".0000000000000000000000000000000000017713370760095999",".16495204333659549","86.070094633010058","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN237","7","726",".18687689203085622","7.4765061086113489","7.6580954912710135","","",".51944898296628494","-.18158938265966462",".69734697631303733",".97365398274837089",".36348563230369746",".000000000000000000000000000000000001638904172890902",".16477245024204981","84.733397144241835","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN238","8","725",".012512760253415163","7.6443333462157348","7.6564940726252546","","",".96719051994760896","-.012160726409519818",".80134278436928341",".97336891483767873",".6037719619652695",".0000000000000000000000000000000000017614055462920539",".16493904212503607","85.062303080419127","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN239","12","721",".80394435569658296","8.4209178236170334","7.6436364154502501","","",".029792164510682364",".77728140816678337","1.0763402117697931",".96506547340424254",".061866417684244931",".0000000000000000000000000000000000011603420554833365",".16397672357426538","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN240","13","720",".37906055836589564","8.0177708197149453","7.6498359010649182","","",".10970691443267588",".36793491865002714",".76024720802375267",".97377539452452178",".7607896671534351",".0000000000000000000000000000000000018021610250406422",".16499194153335142","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN241","14","719",".14092156592824809","7.7906774712904561","7.6537460150555887","","",".64292079765322141",".13693145623486735","1.0717440867239671",".96977880818083428",".62561273246470739",".0000000000000000000000000000000000017685563542118378",".16494841039649316","85.767480682917181","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN242","14","719",".12989751701071695","7.5325490740193359","7.6587721590914679","","",".66077070605076305","-.12622308507213198","1.0437265206405737",".97035971339982685",".17503149428630624",".0000000000000000000000000000000000014370936930930841",".16446919409020394","74.119771079316038","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN243","124","609",".10948027809232168","7.744687534193103","7.6383770364254353","","",".20667273158322205",".10631049776766766",".81859227043039717",".99906374384034047",".6108839884754238",".0000000000000000000000000000000000017637918146525885",".16494217253722282","85.062303080419127","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN244","39","694",".02332561646428525","7.6778243001688811","7.6551552186115979","","",".87354914196276889",".022669081557283199",".85339842608949468",".97793398386257702",".38608335186584952",".0000000000000000000000000000000000016548171429412407",".16479477168152992","84.733397144241835","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN245","52","681",".23506538498880583","7.8682204130666236","7.640184152633732","","",".10424789990620316",".2280362604328916",".95985359526386038",".97086106143980122",".82412472824863314",".0000000000000000000000000000000000018122908647041063",".16500490670356788","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN246","47","686",".18649128716506591","7.8258074155032249","7.6447520712746106","","",".22722954210941201",".18105534422861425",".98361440216401497",".96998840252470686",".82872314243379419",".0000000000000000000000000000000000018128984582346546",".16500568208857472","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN247","29","704",".21483789747845045","7.8567184775501184","7.6481080022359116","","",".2615869692265399",".20861047531420684",".96207501352288705",".9713676969819548",".95487421169605036",".0000000000000000000000000000000000018231604533273719",".16501873943995773","88.165224554095431","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN248","30","703",".2612373627054656","7.8995318574733222","7.6459842300125676","","",".161075936455048",".25354762746075465",".9466827004574162",".9715381136483956",".87775719596274482",".0000000000000000000000000000000000018183386324725856",".16501261321082167","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN249","32","701",".20112377786348512","7.8431355158661935","7.6478352823328342","","",".26490691704918673",".19530023353335935",".95224109355198217",".97186930393698823",".90106244002644542",".000000000000000000000000000000000001820270696089937",".16501506986118003","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN250","116","617",".019453415884134812","7.672275111397405","7.6533694594828781","","",".82933212621951968",".018905651914526977",".83887713913854012",".99469842558807831",".80911957615670993",".0000000000000000000000000000000000018101897527522987",".16500222337663661","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN251","47","686",".2628158109969666","7.8949104267835013","7.6400176084026397","","",".075135138704060592",".25489281838086164",".92840679580570862",".9725734324910531",".097997996980629012",".0000000000000000000000000000000000012788979122830319",".16420051389128934","64.86158239163359","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN252","47","686",".2628158109969666","7.8949104267835013","7.6400176084026397","","",".075135138704060592",".25489281838086164",".92840679580570862",".9725734324910531",".097997996980629012",".0000000000000000000000000000000000012788979122830319",".16420051389128934","64.86158239163359","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN253","49","684",".22377632737005393","7.8589867710746839","7.641845786023941","","",".13838881241296713",".21714098505074286",".97695459457531275",".96988235898751984",".12545295321529729",".0000000000000000000000000000000000013453124144236411",".1643170967571983","70.416928641720631","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN254","64","669",".21658200842189645","7.8481128983874262","7.6380174049719587","","",".10268596751578736",".21009549341546752",".97217902076287055",".96984955491040736",".13000517809477827",".0000000000000000000000000000000000013550292129502893",".16433367577974173","70.416928641720631","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN255","65","668",".18759068351340769","7.8222712021627405","7.6402174270695467","","",".14962721904492307",".18205377509319387",".96195096158975235",".97129892694221198",".14144962962858654",".000000000000000000000000000000000001378143897235195",".16437264813618691","70.416928641720631","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN256","72","661",".26468335554727723","7.8876124800199516","7.6311721193065027","","",".029372552147215774",".25644036071344889",".92876633347204607",".97307154986006794",".054632816732512669",".0000000000000000000000000000000000011295906031998955",".16391498961041973","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN257","229","504",".29358592401403133","7.8507513836951093","7.5680373066604263","","",".00019113684641175639",".28271407703468299",".92668367293704212",".97897322721829216",".033308474352587769",".0000000000000000000000000000000000010131267226601329",".16366512790243798","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN258","63","670",".12233299737994323","7.7649702362149533","7.6461488724499898","","",".34288947193615993",".11882136376496355",".94183921445642194",".9739791520507749",".71977389306674777",".0000000000000000000000000000000000017937751908635798",".1649811540297329","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN259","55","678",".12192361896493362","7.7659071660329317","7.6474748898100646","","",".39216711172008034",".11843227622286712",".98117315940729011",".97057786602809426",".65752414491626321",".000000000000000000000000000000000001778088655200764",".16496084074723064","86.797631490899462","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN260","55","678",".12192361896493362","7.7659071660329317","7.6474748898100646","","",".39216711172008034",".11843227622286712",".98117315940729011",".97057786602809426",".65752414491626321",".000000000000000000000000000000000001778088655200764",".16496084074723064","86.797631490899462","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN261","54","679",".16855591907705139","7.8079598178828249","7.6443049179048046","","",".2548376846224566",".1636548999780203","1.0099793498352569",".9678040267134701",".4257838583263257",".0000000000000000000000000000000000016800809928724053",".16482977867298201","84.733397144241835","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN262","59","674",".058603905485562602","7.7087254811226353","7.6517775460486641","","",".67434112889226372",".056947935073971223",".99600913267856339",".96962329292139393",".69388339485784978",".0000000000000000000000000000000000017876994895233295",".16497330716010589","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN263","27","706",".073831459014366871","7.7254659301429864","7.653718540097981","","",".69252128981020988",".07174739004500541",".91354619355633293",".97385341293261929",".88731337778980679",".0000000000000000000000000000000000018191811591456451",".16501368481353501","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN264","18","715",".44445535862701957","7.2360132359100611","7.6669435401072086","","",".12291092727017282","-.43093030419714751","1.1179383965454845",".96575900279850713",".10004074572268906",".0000000000000000000000000000000000012843790015202371",".16421035875091822","64.86158239163359","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN265","6","727",".16209726297489024","7.5001306288034284","7.6576507367953432","","",".65396750659563863","-.15752010799191485",".80647672530118031",".9728038780820325",".38853947677341616",".0000000000000000000000000000000000016564762069742218",".16479708668810064","84.733397144241835","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN266","6","727",".094523745816636737","7.5652521298341702","7.6571132828666171","","",".82108173591180988","-.091861153032446907",".94082828097590077",".97204158530530982",".36801125357999254",".0000000000000000000000000000000000016421876063978477",".16477707342660883","84.733397144241835","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN267","5","728",".47714884786986345","7.1961551569611668","7.6595221066459187","","",".33622220856245483","-.46336694968475189",".94728242870824486",".97124566168106563",".014178040199687974",".00000000000000000000000000000000000083485789560242067",".16322166088185672","55.842789911078405","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN268","6","727",".16597170488562032","7.8163254634824844","7.6550411508144984","","",".46155886880416996",".16128431266798593",".4902192955608764",".97424938195683486",".80343725036614966",".0000000000000000000000000000000000018093463569844744",".16500114541325736","86.888333176701565","PANCANCER","GDSC2"
alpha-lipoic acid,"2498","Metabolism","Metabolism","cnaPANCAN269","24","709",".25636088275191349","7.41562146447815","7.6645105137878131","","",".27750224810972246","-.24888904930966316","1.0830663383092989",".96699057716173498",".23611919517868477",".0000000000000000000000000000000000015206407810978857",".16459953737723462","76.544134700782436","PANCANCER","GDSC2"
